,County,2009 Median Price,2010 Median Price,2013 Median Price,2012 Median Price
1197,1404,120300.0,116600.0,118200.0,113800.0
1198,2167,89500.0,88900.0,96600.0,91500.0
1199,683,91900.0,90400.0,88900.0,87800.0
1200,748,122100.0,126500.0,132300.0,127400.0
1201,1460,120300.0,102800.0,102600.0,107600.0
1202,763,46200.0,45400.0,47200.0,45600.0
1203,2215,86300.0,83400.0,80100.0,81100.0
1204,640,103700.0,95200.0,100600.0,98900.0
1205,1838,84800.0,84600.0,77500.0,73400.0
1206,1215,192200.0,177700.0,165900.0,153800.0
1207,2710,65200.0,67200.0,86300.0,77800.0
1208,920,66700.0,62800.0,66800.0,65800.0
1209,656,55000.0,55900.0,55700.0,59300.0
1210,2164,158400.0,152500.0,148600.0,141100.0
1211,1277,145600.0,143400.0,144900.0,140200.0
1212,2681,92700.0,95800.0,137400.0,118800.0
1213,1243,94400.0,93900.0,96700.0,96100.0
1214,731,138300.0,116400.0,125000.0,122300.0
1215,1520,87900.0,85100.0,87800.0,84900.0
1216,1779,61200.0,59100.0,58000.0,59800.0
1217,2033,120700.0,118900.0,117100.0,116800.0
1218,806,102700.0,105600.0,107200.0,107900.0
1219,36,159100.0,152000.0,159000.0,146100.0
1220,773,106936.0,108978.0,103971.0,103476.0
1221,1586,75900.0,71900.0,77400.0,71400.0
1222,238,160800.0,149700.0,158300.0,150900.0
1223,1559,123500.0,123300.0,133800.0,125200.0
1224,872,139500.0,125500.0,107300.0,110300.0
1225,1956,105100.0,95800.0,103500.0,103300.0
1226,2641,114604.0,115089.0,124311.0,124954.0
1227,414,258600.0,247200.0,253800.0,231200.0
1228,171,109700.0,113100.0,156200.0,120800.0
1229,1850,110300.0,107200.0,109100.0,106900.0
1230,130,237100.0,227700.0,207500.0,200600.0
1231,688,101000.0,97500.0,165600.0,141300.0
1232,333,85600.0,87200.0,90400.0,91700.0
1233,1836,81900.0,72800.0,68100.0,63100.0
1234,1296,200300.0,191500.0,191400.0,184500.0
1235,284,199000.0,173600.0,174900.0,163800.0
1236,2356,72600.0,60100.0,60000.0,65500.0
1237,2018,70200.0,68500.0,69000.0,69000.0
1238,1703,155900.0,154900.0,155400.0,154300.0
1239,361,109400.0,105800.0,111500.0,110100.0
1240,1158,156400.0,141300.0,178700.0,155900.0
1241,248,290100.0,276900.0,268100.0,269600.0
1242,17,361200.0,363700.0,397400.0,371700.0
1243,46,300400.0,282400.0,263200.0,251600.0
1244,1058,250200.0,229100.0,210100.0,211500.0
1245,1393,110900.0,103900.0,109700.0,108100.0
1246,1312,144600.0,147400.0,183000.0,170300.0
1247,623,87900.0,90000.0,80200.0,87300.0
1248,2203,65400.0,64900.0,68600.0,64900.0
1249,833,114400.0,119200.0,133500.0,126500.0
1250,655,85800.0,84000.0,90300.0,83600.0
1251,1804,107800.0,105900.0,106800.0,104700.0
1252,996,137800.0,130900.0,134700.0,135100.0
1253,2942,72465.0,70725.0,74009.0,70949.0
1254,33,146200.0,134300.0,123000.0,120700.0
1255,2445,122600.0,123700.0,130900.0,127600.0
1256,2242,88200.0,82800.0,94000.0,86400.0
1257,1278,139400.0,137200.0,146600.0,142700.0
1258,1933,61382.0,57225.0,61478.0,60882.0
1259,1349,241900.0,238600.0,239200.0,233500.0
1260,2368,52300.0,50900.0,55100.0,50500.0
1261,118,110400.0,100200.0,87600.0,88700.0
1262,1022,171000.0,164700.0,157800.0,157400.0
1263,213,137000.0,125100.0,141400.0,130500.0
