,County,2009 Median Price,2010 Median Price,2011 Median Price,2012 Median Price,2013 Median Price,2014 Median Price,2015 Median Price,2016 Median Price,2010 Difference,2011 Difference,2012 Difference,2013 Difference,2014 Difference,2015 Difference,2016 Difference,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
1441,1265,106200,102200,96100,98800,101300,98000,99000,97000,-4000,-6100,2700,2500,-3300,1000,-2000,-3.766478343,-5.968688845,2.809573361,2.530364372,-3.257650543,1.020408163,-2.02020202
1442,2489,53763,55307,56079,57080,61480,59457,53590,53794,1544,772,1001,4400,-2023,-5867,204,2.871863549,1.395845011,1.784981901,7.708479327,-3.290500976,-9.867635434,0.380668035
1443,2073,81000,80400,79000,80800,81900,84000,85100,87000,-600,-1400,1800,1100,2100,1100,1900,-0.740740741,-1.741293532,2.278481013,1.361386139,2.564102564,1.30952381,2.23266745
1444,1876,105500,103800,102800,103300,106800,111500,115800,123200,-1700,-1000,500,3500,4700,4300,7400,-1.611374408,-0.963391137,0.486381323,3.388189739,4.400749064,3.856502242,6.390328152
1445,2674,102600,99800,89800,88100,86800,86700,92700,101700,-2800,-10000,-1700,-1300,-100,6000,9000,-2.729044834,-10.02004008,-1.893095768,-1.475595914,-0.115207373,6.920415225,9.708737864
1446,737,77200,74700,74700,78000,78100,77400,82600,87900,-2500,0,3300,100,-700,5200,5300,-3.238341969,0,4.417670683,0.128205128,-0.896286812,6.718346253,6.416464891
1447,629,140800,141100,141200,138000,139600,144400,144800,150100,300,100,-3200,1600,4800,400,5300,0.213068182,0.070871722,-2.266288952,1.15942029,3.438395415,0.27700831,3.660220994
1448,1618,122400,123800,120700,118100,117700,118800,122100,127300,1400,-3100,-2600,-400,1100,3300,5200,1.14379085,-2.504038772,-2.154101077,-0.33869602,0.934579439,2.777777778,4.258804259
1449,15,113800,109300,104200,99700,103300,107600,110900,126600,-4500,-5100,-4500,3600,4300,3300,15700,-3.9543058,-4.666056725,-4.318618042,3.610832497,4.162633107,3.066914498,14.15689811
1450,1907,110000,88800,99900,94100,90200,94700,100700,112200,-21200,11100,-5800,-3900,4500,6000,11500,-19.27272727,12.5,-5.805805806,-4.144527099,4.988913525,6.335797254,11.42005958
1451,551,122800,122500,119500,121100,124500,136600,138000,150800,-300,-3000,1600,3400,12100,1400,12800,-0.244299674,-2.448979592,1.338912134,2.807597027,9.718875502,1.02489019,9.275362319
1452,1735,142000,125000,118000,121900,131200,141500,146600,156700,-17000,-7000,3900,9300,10300,5100,10100,-11.97183099,-5.6,3.305084746,7.629204266,7.850609756,3.604240283,6.889495225
1453,326,124000,119800,116800,117200,119800,120400,128800,134000,-4200,-3000,400,2600,600,8400,5200,-3.387096774,-2.504173623,0.342465753,2.218430034,0.500834725,6.976744186,4.037267081
1454,2253,87000,85000,80400,77700,85300,92100,97700,102700,-2000,-4600,-2700,7600,6800,5600,5000,-2.298850575,-5.411764706,-3.358208955,9.781209781,7.971864009,6.080347448,5.117707267
1455,52,231500,219600,198100,198600,219500,233100,252900,280700,-11900,-21500,500,20900,13600,19800,27800,-5.140388769,-9.790528233,0.252397779,10.52366566,6.195899772,8.494208494,10.99248715
1456,686,166700,163500,159500,161300,166700,173600,179000,185800,-3200,-4000,1800,5400,6900,5400,6800,-1.919616077,-2.44648318,1.128526646,3.347799132,4.139172166,3.110599078,3.798882682
1457,770,117000,112000,109000,112900,128100,123200,121600,121800,-5000,-3000,3900,15200,-4900,-1600,200,-4.273504274,-2.678571429,3.577981651,13.46324181,-3.825136612,-1.298701299,0.164473684
1458,1891,137400,120700,112100,118600,125100,131400,141500,146100,-16700,-8600,6500,6500,6300,10100,4600,-12.15429403,-7.125103563,5.798394291,5.480607083,5.035971223,7.686453577,3.250883392
1459,2319,65000,60600,52400,49400,49400,58100,62000,64000,-4400,-8200,-3000,0,8700,3900,2000,-6.769230769,-13.53135314,-5.72519084,0,17.61133603,6.712564544,3.225806452
1460,1609,93500,90900,91100,91100,91200,93300,98300,103700,-2600,200,0,100,2100,5000,5400,-2.780748663,0.220022002,0,0.109769484,2.302631579,5.359056806,5.493387589
1461,1489,158300,150900,148000,147300,147700,148600,141000,147200,-7400,-2900,-700,400,900,-7600,6200,-4.674668351,-1.921802518,-0.472972973,0.27155465,0.609343263,-5.114401077,4.397163121
1462,29,167000,152900,135100,145400,157700,160700,164600,176000,-14100,-17800,10300,12300,3000,3900,11400,-8.443113772,-11.64159581,7.623982235,8.459422283,1.902346227,2.42688239,6.925880923
1463,126,112700,105900,101800,129600,146600,154600,161100,174800,-6800,-4100,27800,17000,8000,6500,13700,-6.033717835,-3.871576959,27.30844794,13.11728395,5.457025921,4.204398448,8.504034761
1464,795,123900,122800,117600,120700,126500,130700,134100,145700,-1100,-5200,3100,5800,4200,3400,11600,-0.887812752,-4.234527687,2.636054422,4.805302403,3.320158103,2.6013772,8.650260999
1465,1170,133800,125300,114900,120500,135700,144900,163800,186400,-8500,-10400,5600,15200,9200,18900,22600,-6.352765321,-8.300079808,4.873803307,12.61410788,6.779661017,13.04347826,13.7973138
1466,963,829300,791100,801000,825700,863800,929900,960700,964000,-38200,9900,24700,38100,66100,30800,3300,-4.606294465,1.251422071,3.083645443,4.614266683,7.652234313,3.312184106,0.343499532
1467,242,118222,113287,108999,108162,106883,105306,106801,116829,-4935,-4288,-837,-1279,-1577,1495,10028,-4.174349952,-3.78507684,-0.767896953,-1.182485531,-1.475445113,1.419672193,9.389425193
1468,633,71600,70800,71400,68700,68200,67200,68200,74200,-800,600,-2700,-500,-1000,1000,6000,-1.117318436,0.847457627,-3.781512605,-0.727802038,-1.46627566,1.488095238,8.797653959
1469,503,95100,94900,91000,92300,89400,90800,92600,93400,-200,-3900,1300,-2900,1400,1800,800,-0.210304942,-4.109589041,1.428571429,-3.141928494,1.565995526,1.982378855,0.863930886
1470,137,315700,296300,283300,311200,371800,387400,408600,438800,-19400,-13000,27900,60600,15600,21200,30200,-6.145074438,-4.387445157,9.848217437,19.47300771,4.195804196,5.472379969,7.391091532
1471,2216,202600,197400,190600,196300,199400,200300,208700,210100,-5200,-6800,5700,3100,900,8400,1400,-2.566633761,-3.444782168,2.990556139,1.579215487,0.451354062,4.193709436,0.670819358
1472,1383,177800,175100,171900,170800,173800,186600,190900,203500,-2700,-3200,-1100,3000,12800,4300,12600,-1.51856018,-1.827527127,-0.639906923,1.756440281,7.364787112,2.304394427,6.600314301
1473,778,93000,104200,99500,102800,114400,123900,129200,139100,11200,-4700,3300,11600,9500,5300,9900,12.04301075,-4.510556622,3.316582915,11.28404669,8.304195804,4.277643261,7.6625387
1474,2386,149800,150800,151300,154500,156600,163100,166000,176200,1000,500,3200,2100,6500,2900,10200,0.667556742,0.331564987,2.115003305,1.359223301,4.150702427,1.778050276,6.144578313
1475,926,238000,194200,177800,183200,197400,203700,224500,234500,-43800,-16400,5400,14200,6300,20800,10000,-18.40336134,-8.444902163,3.03712036,7.751091703,3.191489362,10.21109475,4.454342984
1476,96,291200,283700,272700,273300,292800,299600,314500,339300,-7500,-11000,600,19500,6800,14900,24800,-2.575549451,-3.877335213,0.220022002,7.135016465,2.322404372,4.97329773,7.885532591
1477,853,44200,45300,44500,43800,47700,50000,51100,54800,1100,-800,-700,3900,2300,1100,3700,2.488687783,-1.766004415,-1.573033708,8.904109589,4.821802935,2.2,7.240704501
1478,2220,89400,91400,90500,93500,98900,105500,112300,118800,2000,-900,3000,5400,6600,6800,6500,2.237136465,-0.984682713,3.314917127,5.77540107,6.673407482,6.44549763,5.788067676
1479,915,80100,80200,79400,77100,77400,84800,85000,82200,100,-800,-2300,300,7400,200,-2800,0.124843945,-0.997506234,-2.896725441,0.389105058,9.560723514,0.235849057,-3.294117647
1480,1185,113800,100400,91900,93400,107800,121000,130500,144800,-13400,-8500,1500,14400,13200,9500,14300,-11.77504394,-8.466135458,1.632208923,15.41755889,12.24489796,7.851239669,10.95785441
1481,1602,79900,70800,58900,65700,71900,71800,73100,78100,-9100,-11900,6800,6200,-100,1300,5000,-11.38923655,-16.8079096,11.54499151,9.436834094,-0.139082058,1.810584958,6.83994528
1482,112,138800,134200,131900,135300,139900,145700,152800,163700,-4600,-2300,3400,4600,5800,7100,10900,-3.314121037,-1.713859911,2.577710387,3.39985218,4.145818442,4.873026767,7.133507853
1483,2161,115443,117416,115775,126956,133941,145160,157000,169333,1973,-1641,11181,6985,11219,11840,12333,1.709068545,-1.397594876,9.657525372,5.501906172,8.376076033,8.156516947,7.855414013
1484,1722,105096,82243,72896,79029,80753,91539,110596,117805,-22853,-9347,6133,1724,10786,19057,7209,-21.74488087,-11.36510098,8.413356014,2.181477685,13.35677931,20.81844897,6.518318927
1485,1858,188200,176000,160400,157800,160800,176900,186100,191200,-12200,-15600,-2600,3000,16100,9200,5100,-6.482465462,-8.863636364,-1.620947631,1.901140684,10.01243781,5.200678349,2.740462117
1486,454,204800,187600,178000,182700,189400,200800,222600,251200,-17200,-9600,4700,6700,11400,21800,28600,-8.3984375,-5.117270789,2.640449438,3.667214012,6.019007392,10.85657371,12.84815813
1487,967,69200,69500,68100,69900,71700,75700,80400,86000,300,-1400,1800,1800,4000,4700,5600,0.433526012,-2.014388489,2.643171806,2.575107296,5.578800558,6.208718626,6.965174129
1488,1564,93800,94600,95200,98200,103800,109400,115500,124100,800,600,3000,5600,5600,6100,8600,0.852878465,0.634249471,3.151260504,5.702647658,5.394990366,5.575868373,7.445887446
1489,646,128700,128900,119400,121500,129400,132700,140900,149700,200,-9500,2100,7900,3300,8200,8800,0.155400155,-7.370054306,1.75879397,6.502057613,2.550231839,6.179351922,6.24556423
1490,719,69600,68000,71000,70800,70000,67900,70000,79800,-1600,3000,-200,-800,-2100,2100,9800,-2.298850575,4.411764706,-0.281690141,-1.129943503,-3,3.092783505,14
1491,517,97200,96200,91400,90900,91100,94000,95900,99600,-1000,-4800,-500,200,2900,1900,3700,-1.028806584,-4.98960499,-0.547045952,0.220022002,3.183315038,2.021276596,3.85818561
1492,1953,277700,273700,260500,259800,261800,266000,272800,282900,-4000,-13200,-700,2000,4200,6800,10100,-1.440403313,-4.822798685,-0.268714012,0.769822941,1.604278075,2.556390977,3.702346041
1493,255,132500,130500,125000,128500,126100,127600,137000,140100,-2000,-5500,3500,-2400,1500,9400,3100,-1.509433962,-4.214559387,2.8,-1.86770428,1.189532117,7.36677116,2.262773723
1494,472,128300,128900,125600,125400,130400,132500,140600,147800,600,-3300,-200,5000,2100,8100,7200,0.467653936,-2.560124127,-0.159235669,3.987240829,1.610429448,6.113207547,5.120910384
1495,250,162900,169400,167700,172200,168000,166000,175500,181100,6500,-1700,4500,-4200,-2000,9500,5600,3.990178023,-1.003541913,2.683363148,-2.43902439,-1.19047619,5.722891566,3.190883191
1496,389,159900,143400,136900,128600,138000,137400,136200,138900,-16500,-6500,-8300,9400,-600,-1200,2700,-10.31894934,-4.532775453,-6.062819576,7.309486781,-0.434782609,-0.873362445,1.982378855
1497,1784,115400,114900,113800,113400,113600,117100,123500,128900,-500,-1100,-400,200,3500,6400,5400,-0.433275563,-0.957354221,-0.351493849,0.176366843,3.080985915,5.465414176,4.372469636
1498,1844,142300,143300,144600,147000,148800,154000,163400,172400,1000,1300,2400,1800,5200,9400,9000,0.702740689,0.907187718,1.659751037,1.224489796,3.494623656,6.103896104,5.507955936
1499,475,74000,72900,72100,69500,69700,66300,69100,77900,-1100,-800,-2600,200,-3400,2800,8800,-1.486486486,-1.09739369,-3.606102635,0.287769784,-4.87804878,4.223227753,12.73516643
1500,395,105400,104900,104800,106100,106600,105500,110400,117800,-500,-100,1300,500,-1100,4900,7400,-0.474383302,-0.095328885,1.240458015,0.471253534,-1.031894934,4.644549763,6.702898551
1501,3037,72981,73691,73316,75064,69581,76213,85326,96140,710,-375,1748,-5483,6632,9113,10814,0.972855949,-0.508881682,2.384199902,-7.30443355,9.531337578,11.95727763,12.6737454
1502,1330,74500,72400,74500,74900,76800,77000,79200,82300,-2100,2100,400,1900,200,2200,3100,-2.818791946,2.900552486,0.536912752,2.536715621,0.260416667,2.857142857,3.914141414
1503,2422,178500,178500,178300,178100,177800,177500,176900,189000,0,-200,-200,-300,-300,-600,12100,0,-0.112044818,-0.112170499,-0.168444694,-0.168728909,-0.338028169,6.840022612
1504,2892,111800,104200,101200,104900,112900,119800,130300,145400,-7600,-3000,3700,8000,6900,10500,15100,-6.797853309,-2.879078695,3.656126482,7.626310772,6.111603189,8.764607679,11.5886416
1505,935,113600,114300,115600,118800,123200,124700,130000,132200,700,1300,3200,4400,1500,5300,2200,0.616197183,1.13735783,2.76816609,3.703703704,1.217532468,4.250200481,1.692307692
1506,1756,244500,229400,216600,219400,224400,231800,242500,252800,-15100,-12800,2800,5000,7400,10700,10300,-6.175869121,-5.579773322,1.292705448,2.278942571,3.297682709,4.616048318,4.24742268
1507,668,104037,138800,123200,104900,90000,91800,94400,95400,34763,-15600,-18300,-14900,1800,2600,1000,33.41407384,-11.23919308,-14.8538961,-14.20400381,2,2.832244009,1.059322034
1508,1945,74900,69600,60100,58900,62800,67000,69700,74200,-5300,-9500,-1200,3900,4200,2700,4500,-7.076101469,-13.64942529,-1.996672213,6.62139219,6.687898089,4.029850746,6.456241033
1509,1011,97700,88900,80700,89000,90000,85200,96500,98200,-8800,-8200,8300,1000,-4800,11300,1700,-9.00716479,-9.223847019,10.2850062,1.123595506,-5.333333333,13.2629108,1.761658031
1510,869,105700,105500,101500,98500,100100,101600,105200,106800,-200,-4000,-3000,1600,1500,3600,1600,-0.189214759,-3.791469194,-2.955665025,1.624365482,1.498501499,3.543307087,1.520912548
1511,1657,174100,168400,158100,169500,178000,169800,173300,180300,-5700,-10300,11400,8500,-8200,3500,7000,-3.273980471,-6.116389549,7.210626186,5.014749263,-4.606741573,2.061248528,4.039238315
1512,42,221900,202000,183600,193000,216200,234600,245600,262500,-19900,-18400,9400,23200,18400,11000,16900,-8.968003605,-9.108910891,5.119825708,12.02072539,8.510638298,4.688832055,6.881107492
1513,120,269400,276300,279100,295400,318900,320300,333000,342900,6900,2800,16300,23500,1400,12700,9900,2.561247216,1.013391241,5.840200645,7.955314827,0.439009094,3.965032782,2.972972973
1514,70,200300,192100,169500,169900,176300,185900,193500,217400,-8200,-22600,400,6400,9600,7600,23900,-4.093859211,-11.76470588,0.235988201,3.766921719,5.445263755,4.088219473,12.35142119
1515,263,111400,111300,104000,102200,108900,109000,119800,131800,-100,-7300,-1800,6700,100,10800,12000,-0.089766607,-6.558849955,-1.730769231,6.555772994,0.091827365,9.908256881,10.01669449
1516,124,121900,121500,116000,117700,119400,117300,124200,128400,-400,-5500,1700,1700,-2100,6900,4200,-0.328137818,-4.526748971,1.465517241,1.444350042,-1.75879397,5.882352941,3.381642512
1517,2111,74900,74500,73100,73500,72400,74100,75200,77200,-400,-1400,400,-1100,1700,1100,2000,-0.534045394,-1.879194631,0.547195622,-1.496598639,2.348066298,1.484480432,2.659574468
1518,1473,96800,89900,96200,99800,101300,99500,106700,104300,-6900,6300,3600,1500,-1800,7200,-2400,-7.128099174,7.007786429,3.742203742,1.503006012,-1.776900296,7.236180905,-2.249297095
1519,1519,137200,133500,130500,132300,142400,142500,145300,141600,-3700,-3000,1800,10100,100,2800,-3700,-2.696793003,-2.247191011,1.379310345,7.634164777,0.070224719,1.964912281,-2.546455609
1520,747,108700,105900,103200,104400,103900,106400,107000,109500,-2800,-2700,1200,-500,2500,600,2500,-2.575896964,-2.549575071,1.162790698,-0.478927203,2.406159769,0.563909774,2.336448598
1521,1426,92800,83300,78500,78600,74700,78900,70400,75800,-9500,-4800,100,-3900,4200,-8500,5400,-10.23706897,-5.762304922,0.127388535,-4.961832061,5.62248996,-10.77313054,7.670454545
1522,1852,180400,161800,149200,156500,167400,175400,175000,184200,-18600,-12600,7300,10900,8000,-400,9200,-10.31042129,-7.787391842,4.892761394,6.96485623,4.778972521,-0.228050171,5.257142857
1523,1633,108200,108300,107300,107300,108100,112300,114800,121100,100,-1000,0,800,4200,2500,6300,0.092421442,-0.923361034,0,0.745573159,3.885291397,2.226179875,5.487804878
1524,373,336300,327300,299100,292900,294200,305200,297200,315700,-9000,-28200,-6200,1300,11000,-8000,18500,-2.67618198,-8.615948671,-2.072885323,0.443837487,3.738953093,-2.621231979,6.224764468
1525,749,101200,99600,106900,112900,108600,113100,122200,126000,-1600,7300,6000,-4300,4500,9100,3800,-1.581027668,7.329317269,5.61272217,-3.808680248,4.143646409,8.045977011,3.109656301
1526,1432,112000,110700,109200,111900,111200,118300,122300,131500,-1300,-1500,2700,-700,7100,4000,9200,-1.160714286,-1.35501355,2.472527473,-0.625558534,6.384892086,3.38123415,7.522485691
1527,1500,130800,133800,132900,140600,143500,145400,147400,148500,3000,-900,7700,2900,1900,2000,1100,2.293577982,-0.67264574,5.793829947,2.062588905,1.324041812,1.375515818,0.746268657
1528,2540,200900,200900,200800,200800,200700,200600,200100,211400,0,-100,0,-100,-100,-500,11300,0,-0.049776008,0,-0.049800797,-0.04982561,-0.249252243,5.647176412
1529,610,300500,289400,274200,276700,297100,301300,292800,299500,-11100,-15200,2500,20400,4200,-8500,6700,-3.693843594,-5.252246026,0.911743253,7.37260571,1.413665433,-2.82110853,2.288251366
1530,7,428200,406700,411700,415200,444400,479600,515600,565200,-21500,5000,3500,29200,35200,36000,49600,-5.021018216,1.229407426,0.850133592,7.032755299,7.920792079,7.506255213,9.619860357
1531,1916,157400,139100,126000,127500,135000,137800,142400,148800,-18300,-13100,1500,7500,2800,4600,6400,-11.62642948,-9.417685119,1.19047619,5.882352941,2.074074074,3.338171263,4.494382022
1532,218,182500,174900,162200,164400,169000,172400,179900,187100,-7600,-12700,2200,4600,3400,7500,7200,-4.164383562,-7.261292167,1.356350185,2.798053528,2.01183432,4.350348028,4.002223457
1533,1961,72200,72300,77400,81400,84800,91800,94600,102200,100,5100,4000,3400,7000,2800,7600,0.138504155,7.053941909,5.167958656,4.176904177,8.254716981,3.050108932,8.033826638
1534,1408,72000,76200,76900,76800,76800,78800,79800,78400,4200,700,-100,0,2000,1000,-1400,5.833333333,0.918635171,-0.130039012,0,2.604166667,1.269035533,-1.754385965
1535,92,180000,165300,148400,157500,177400,188900,196200,214400,-14700,-16900,9100,19900,11500,7300,18200,-8.166666667,-10.22383545,6.132075472,12.63492063,6.482525366,3.86447856,9.276248726
1536,2531,82600,83600,88500,96000,105200,113500,123500,131100,1000,4900,7500,9200,8300,10000,7600,1.210653753,5.861244019,8.474576271,9.583333333,7.88973384,8.810572687,6.153846154
1537,1332,136300,134000,135000,135500,140800,143000,148900,159700,-2300,1000,500,5300,2200,5900,10800,-1.687454145,0.746268657,0.37037037,3.911439114,1.5625,4.125874126,7.25319006
1538,2047,57800,57700,57100,56800,55800,56700,60000,64500,-100,-600,-300,-1000,900,3300,4500,-0.173010381,-1.039861352,-0.525394046,-1.76056338,1.612903226,5.82010582,7.5
1539,1796,80400,78600,76600,76200,77200,89500,90200,92900,-1800,-2000,-400,1000,12300,700,2700,-2.23880597,-2.544529262,-0.522193211,1.312335958,15.93264249,0.782122905,2.993348115
1540,1301,115400,112100,109500,111900,109000,110000,114300,121600,-3300,-2600,2400,-2900,1000,4300,7300,-2.859618718,-2.319357716,2.191780822,-2.591599643,0.917431193,3.909090909,6.386701662
1541,1302,137000,138800,136400,138600,139700,150000,154600,161100,1800,-2400,2200,1100,10300,4600,6500,1.313868613,-1.729106628,1.612903226,0.793650794,7.372942019,3.066666667,4.204398448
